apn,NAME1,NAMELSAD1,NAME2,NAMELSAD2,STUPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
"011011113","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011011114","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011012110","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011031145","13.12",Census Tract 13.12,,,CA,San Bernardino County,California,CT,2701222,0
"011031146","13.12",Census Tract 13.12,,,CA,San Bernardino County,California,CT,2701222,0
"011031148","13.12",Census Tract 13.12,,,CA,San Bernardino County,California,CT,2701222,0
"011031149","13.12",Census Tract 13.12,,,CA,San Bernardino County,California,CT,2701222,0
"011031150","13.12",Census Tract 13.12,,,CA,San Bernardino County,California,CT,2701222,0
"011031151","13.12",Census Tract 13.12,,,CA,San Bernardino County,California,CT,2701222,0
"011031159","13.12",Census Tract 13.12,,,CA,San Bernardino County,California,CT,2701222,0
"011031160","13.12",Census Tract 13.12,,,CA,San Bernardino County,California,CT,2701222,0
"011321141","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011322131","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327110","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327123","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327125","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327126","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327127","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327128","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327136","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327137","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327138","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011327139","16",Census Tract 16,,,CA,San Bernardino County,California,CT,12421088,0
"011334329","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011334331","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011334334","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011334339","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335118","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335119","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335120","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335122","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335123","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335124","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335125","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335126","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011335127","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336147","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336149","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336150","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336155","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336156","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336157","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336158","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336159","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011336160","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011338128","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011338210","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011338405","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011338406","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339406","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339423","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339424","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339425","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339426","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339427","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339429","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339430","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339431","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339446","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339447","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339502","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339509","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339511","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339529","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339538","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339539","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339540","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339541","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339544","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339545","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339546","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339551","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339552","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339553","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339604","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339606","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339607","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339609","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339610","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011339612","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011340105","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011340106","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011340202","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011340213","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011340215","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011340216","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341420","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341425","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341438","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341440","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341441","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341445","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341572","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341573","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011341574","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011342105","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011342106","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011342107","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011342214","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011343107","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011343108","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011343109","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011344109","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011344110","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011344111","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011344112","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011344216","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011344217","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011344218","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011344219","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011345119","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011345129","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011345132","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011345133","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011345134","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011345135","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011345136","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011345137","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011346221","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011346224","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011346226","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011346227","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011349118","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011349130","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011349139","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011349171","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011349182","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011358113","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364101","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364103","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364104","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364105","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364106","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364107","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364108","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364109","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"011364114","18.03",Census Tract 18.03,,,CA,San Bernardino County,California,CT,9195675,0
"012806148","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012806231","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012806327","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012806329","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012806330","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012806331","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012813107","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815111","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815116","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815138","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815139","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815141","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815142","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815149","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815150","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012815152","35.10",Census Tract 35.10,,,CA,San Bernardino County,California,CT,2587037,0
"012825104","36.06",Census Tract 36.06,,,CA,San Bernardino County,California,CT,2515414,0
"013021120","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013021140","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013022226","37",Census Tract 37,,,CA,San Bernardino County,California,CT,1293751,0
"013101110","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013101111","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013101117","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013101118","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013101136","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013101137","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013101138","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013101218","35.09",Census Tract 35.09,,,CA,San Bernardino County,California,CT,1949168,0
"013213228","36.12",Census Tract 36.12,,,CA,San Bernardino County,California,CT,2930720,0
"013218208","36.09",Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"013219115","36.09",Census Tract 36.09,,,CA,San Bernardino County,California,CT,2186018,0
"013220104","36.09",Census Tract 36.09,"36.09",Census Tract 36.09,CA,San Bernardino County,California,CT,2186018,0
"013601146","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013601165","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013610134","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013612243","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013612290","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013613245","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013614118","49.01",Census Tract 49.01,,,CA,San Bernardino County,California,CT,1979628,0
"013617135","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013618247","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013627147","57.01",Census Tract 57.01,,,CA,San Bernardino County,California,CT,3483777,0
"013628232","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013632104","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013632114","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013632155","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013632156","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013633117","65.01",Census Tract 65.01,,,CA,San Bernardino County,California,CT,2283397,0
"013634165","9801",Census Tract 9801,,,CA,San Bernardino County,California,CT,8043928,0
"013634172","9801",Census Tract 9801,,,CA,San Bernardino County,California,CT,8043928,0
"013634184","9801",Census Tract 9801,"65.01",Census Tract 65.01,CA,San Bernardino County,California,CT,8043928,0
"013634185","9801",Census Tract 9801,,,CA,San Bernardino County,California,CT,8043928,0
"013634186","9801",Census Tract 9801,"65.01",Census Tract 65.01,CA,San Bernardino County,California,CT,8043928,0
"013634187","65.01",Census Tract 65.01,,,CA,San Bernardino County,California,CT,2283397,0
"013634188","9801",Census Tract 9801,"65.01",Census Tract 65.01,CA,San Bernardino County,California,CT,8043928,0
"013635101","72.02",Census Tract 72.02,,,CA,San Bernardino County,California,CT,7631738,0
"013635112","72.02",Census Tract 72.02,,,CA,San Bernardino County,California,CT,7631738,0
"013635116","72.02",Census Tract 72.02,,,CA,San Bernardino County,California,CT,7631738,0
"013636136","78",Census Tract 78,"9801",Census Tract 9801,CA,San Bernardino County,California,CT,17917358,0
"013636139","9801",Census Tract 9801,,,CA,San Bernardino County,California,CT,8043928,0
"013636140","9801",Census Tract 9801,,,CA,San Bernardino County,California,CT,8043928,0
"013637139","78",Census Tract 78,"9801",Census Tract 9801,CA,San Bernardino County,California,CT,17917358,0
"013637144","9801",Census Tract 9801,,,CA,San Bernardino County,California,CT,8043928,0
"013638119","9801",Census Tract 9801,,,CA,San Bernardino County,California,CT,8043928,0
"013639110","65.01",Census Tract 65.01,,,CA,San Bernardino County,California,CT,2283397,0
"013639122","65.01",Census Tract 65.01,,,CA,San Bernardino County,California,CT,2283397,0
"013639144","65.01",Census Tract 65.01,"65.01",Census Tract 65.01,CA,San Bernardino County,California,CT,2283397,0
"013639304","72.02",Census Tract 72.02,,,CA,San Bernardino County,California,CT,7631738,0
"013639305","72.02",Census Tract 72.02,,,CA,San Bernardino County,California,CT,7631738,0
"013640111","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013640151","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013640161","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013640163","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013640167","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013640180","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013642221","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013645118","124",Census Tract 124,"124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013645230","124",Census Tract 124,"124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"013646120","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013646218","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013647214","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"013719107","49.01",Census Tract 49.01,,,CA,San Bernardino County,California,CT,1979628,0
"013821103","49.02",Census Tract 49.02,,,CA,San Bernardino County,California,CT,2856724,35274
"013824126","49.02",Census Tract 49.02,"49.02",Census Tract 49.02,CA,San Bernardino County,California,CT,2856724,35274
"013831139","49.01",Census Tract 49.01,,,CA,San Bernardino County,California,CT,1979628,0
"013908142","47",Census Tract 47,,,CA,San Bernardino County,California,CT,1994953,0
"014101108","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014102102","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014107109","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014107157","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014107183","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014107184","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014120106","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014128125","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014128208","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014129125","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014132135","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"014132136","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"014134111","73.03",Census Tract 73.03,,,CA,San Bernardino County,California,CT,2690526,0
"014134112","73.03",Census Tract 73.03,,,CA,San Bernardino County,California,CT,2690526,0
"014134115","73.03",Census Tract 73.03,,,CA,San Bernardino County,California,CT,2690526,0
"014139109","73.03",Census Tract 73.03,,,CA,San Bernardino County,California,CT,2690526,0
"014139208","73.03",Census Tract 73.03,,,CA,San Bernardino County,California,CT,2690526,0
"014143122","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014143123","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"014143124","124",Census Tract 124,"124",Census Tract 124,CA,San Bernardino County,California,CT,8363264,404481
"014210140","49.02",Census Tract 49.02,,,CA,San Bernardino County,California,CT,2856724,35274
"014213202","44.01",Census Tract 44.01,,,CA,San Bernardino County,California,CT,1783274,0
"014222202","49.02",Census Tract 49.02,,,CA,San Bernardino County,California,CT,2856724,35274
"014223107","49.02",Census Tract 49.02,,,CA,San Bernardino County,California,CT,2856724,35274
"014404267","46.04",Census Tract 46.04,,,CA,San Bernardino County,California,CT,2407936,0
"014718136","64.01",Census Tract 64.01,,,CA,San Bernardino County,California,CT,2024263,0
"014718138","64.01",Census Tract 64.01,,,CA,San Bernardino County,California,CT,2024263,0
"014801150","41.04",Census Tract 41.04,,,CA,San Bernardino County,California,CT,5111892,0
"014801153","41.04",Census Tract 41.04,,,CA,San Bernardino County,California,CT,5111892,0
"014801154","41.04",Census Tract 41.04,,,CA,San Bernardino County,California,CT,5111892,0
"014801165","41.04",Census Tract 41.04,,,CA,San Bernardino County,California,CT,5111892,0
"014801166","41.04",Census Tract 41.04,,,CA,San Bernardino County,California,CT,5111892,0
"014801168","41.04",Census Tract 41.04,,,CA,San Bernardino County,California,CT,5111892,0
"014801169","41.04",Census Tract 41.04,,,CA,San Bernardino County,California,CT,5111892,0
"014812202","41.03",Census Tract 41.03,,,CA,San Bernardino County,California,CT,2964291,0
"014812204","41.03",Census Tract 41.03,,,CA,San Bernardino County,California,CT,2964291,0
"016014133","67",Census Tract 67,,,CA,San Bernardino County,California,CT,1903167,0
"016024112","67",Census Tract 67,,,CA,San Bernardino County,California,CT,1903167,0
"016024159","67",Census Tract 67,,,CA,San Bernardino County,California,CT,1903167,0
"016024248","67",Census Tract 67,,,CA,San Bernardino County,California,CT,1903167,0
"016106134","67",Census Tract 67,,,CA,San Bernardino County,California,CT,1903167,0
"016106139","67",Census Tract 67,,,CA,San Bernardino County,California,CT,1903167,0
"016208626","125",Census Tract 125,,,CA,San Bernardino County,California,CT,4265484,97098
"016214128","125",Census Tract 125,,,CA,San Bernardino County,California,CT,4265484,97098
"016314118","125",Census Tract 125,,,CA,San Bernardino County,California,CT,4265484,97098
"016320107","125",Census Tract 125,,,CA,San Bernardino County,California,CT,4265484,97098
"016327307","125",Census Tract 125,,,CA,San Bernardino County,California,CT,4265484,97098
"016329223","125",Census Tract 125,,,CA,San Bernardino County,California,CT,4265484,97098
"016331127","125",Census Tract 125,,,CA,San Bernardino County,California,CT,4265484,97098
"016339111","125",Census Tract 125,,,CA,San Bernardino County,California,CT,4265484,97098
"016340107","125",Census Tract 125,"40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,4265484,97098
"016345210","40.04",Census Tract 40.04,,,CA,San Bernardino County,California,CT,21325309,980665
"016413207","70.01",Census Tract 70.01,,,CA,San Bernardino County,California,CT,901070,0
"016420116","124",Census Tract 124,,,CA,San Bernardino County,California,CT,8363264,404481
"016421210","71.08",Census Tract 71.08,,,CA,San Bernardino County,California,CT,2696921,168572
"016431104","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"016431129","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"016431133","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"016431134","71.10",Census Tract 71.10,"71.08",Census Tract 71.08,CA,San Bernardino County,California,CT,2500394,0
"016431137","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"016431138","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"016431146","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"016432180","71.10",Census Tract 71.10,,,CA,San Bernardino County,California,CT,2500394,0
"016740106","78",Census Tract 78,"78",Census Tract 78,CA,San Bernardino County,California,CT,17917358,0
"016740107","78",Census Tract 78,"78",Census Tract 78,CA,San Bernardino County,California,CT,17917358,0
"016740108","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016740109","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016745108","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016745109","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016748116","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016750111","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016751109","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016751125","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016751126","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016751129","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016754109","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016755108","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016755109","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016757105","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016764105","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016764106","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016764107","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016767103","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016768107","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016768109","78",Census Tract 78,,,CA,San Bernardino County,California,CT,17917358,0
"016902109","80.04",Census Tract 80.04,,,CA,San Bernardino County,California,CT,2264152,0
"016902226","80.04",Census Tract 80.04,,,CA,San Bernardino County,California,CT,2264152,0
"016932102","81",Census Tract 81,,,CA,San Bernardino County,California,CT,1856743,0
"017031101","84.02",Census Tract 84.02,,,CA,San Bernardino County,California,CT,2582737,0
"017213124","83.02",Census Tract 83.02,"83.01",Census Tract 83.01,CA,San Bernardino County,California,CT,4709501,0
"017325108","82.02",Census Tract 82.02,,,CA,San Bernardino County,California,CT,1363094,0
"017325133","82.02",Census Tract 82.02,,,CA,San Bernardino County,California,CT,1363094,0
"018184126","94",Census Tract 94,,,CA,San Bernardino County,California,CT,11159702,0
"018184135","94",Census Tract 94,,,CA,San Bernardino County,California,CT,11159702,0
"018343126","120.02",Census Tract 120.02,,,CA,San Bernardino County,California,CT,13455381,112301
"018355104","95.01",Census Tract 95.01,,,CA,San Bernardino County,California,CT,2084011,0
"018513103","107",Census Tract 107,,,CA,San Bernardino County,California,CT,139316510,0
"018619157","107",Census Tract 107,,,CA,San Bernardino County,California,CT,139316510,0
"019113141","30",Census Tract 30,,,CA,San Bernardino County,California,CT,1293035,0
"019341101","26.09",Census Tract 26.09,,,CA,San Bernardino County,California,CT,12816654,0
"019437125","26.08",Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"019437126","26.08",Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"019437127","26.08",Census Tract 26.08,,,CA,San Bernardino County,California,CT,8627318,0
"020238136","20.15",Census Tract 20.15,,,CA,San Bernardino County,California,CT,2038821,0
